Id,SalePrice
2017,192395.34
2018,125930.57
2019,138938.27
2020,119953.63
2021,106959.47
2022,176834.64
2023,172398.6
2024,275417.34
2025,320910.34
2026,171581.39
2027,163726.34
2028,145968.58
2029,154625.39
2030,277269.84
2031,229768.77
2032,267054.44
2033,254203.47
2034,164042.16
2035,211575.89
2036,181257.75
2037,173180.78
2038,220706.3
2039,203181.45
2040,360965.6
2041,254676.84
2042,192434.58
2043,174121.48
2044,209373.03
2045,177946.28
2046,163056.86
2047,159240.17
2048,140769.64
2049,153206.19
2050,168761.98
2051,108243.94
2052,131640.42
2053,150147.42
2054,95042.805
2055,151400.61
2056,132562.11
2057,140217.17
2058,241259.28
2059,147383.3
2060,165083.94
2061,187749.92
2062,133976.77
2063,110408.15
2064,129568.86
2065,124953.86
2066,190964.14
2067,121623.0
2068,166350.12
2069,85012.77
2070,104943.664
2071,97477.4
2072,130873.06
2073,145832.27
2074,225845.67
2075,148185.42
2076,119351.07
2077,146506.92
2078,126523.49
2079,140121.08
2080,105547.5
2081,131422.48
2082,127911.266
2083,134053.61
2084,101449.14
2085,129246.4
2086,114214.98
2087,121831.68
2088,123605.984
2089,75929.11
2090,116389.1
2091,115068.164
2092,129964.42
2093,144087.73
2094,100221.44
2095,117746.71
2096,83577.32
2097,104367.27
2098,158955.73
2099,45397.965
2100,102381.695
2101,111014.664
2102,136277.95
2103,93034.555
2104,129969.305
2105,125638.945
2106,85292.51
2107,245794.2
2108,122103.82
2109,107876.27
2110,126241.27
2111,130163.164
2112,129609.76
2113,132426.64
2114,121279.7
2115,152917.48
2116,115507.55
2117,137063.36
2118,128758.15
2119,103559.125
2120,96270.65
2121,96863.05
2122,101431.68
2123,73969.02
2124,108140.305
2125,114592.68
2126,148308.86
2127,163069.73
2128,125232.41
2129,99131.77
2130,127164.555
2131,128689.266
2132,108903.76
2133,123828.85
2134,118875.61
2135,93267.13
2136,96876.31
2137,122813.85
2138,136423.64
2139,143014.42
2140,151424.02
2141,152977.52
2142,143378.98
2143,154104.64
2144,134482.53
2145,145566.55
2146,166413.98
2147,145956.8
2148,136758.33
2149,156881.28
2150,168957.53
2151,107796.33
2152,167858.05
2153,205252.73
2154,119543.04
2155,141102.92
2156,332018.34
2157,236981.69
2158,223121.42
2159,191265.73
2160,174000.64
2161,227793.12
2162,501506.0
2163,351818.3
2164,238657.81
2165,179425.11
2166,147468.73
2167,213450.17
2168,208571.08
2169,201632.23
2170,241205.05
2171,177430.92
2172,133261.92
2173,189982.3
2174,244050.67
2175,283971.06
2176,324643.75
2177,254228.86
2178,199712.19
2179,139797.67
2180,267443.88
2181,191706.08
2182,219879.97
2183,195538.92
2184,134250.45
2185,145971.42
2186,138754.5
2187,151064.64
2188,158461.39
2189,220791.4
2190,76280.73
2191,84256.305
2192,103404.625
2193,96284.87
2194,85643.59
2195,140285.36
2196,118752.05
2197,117445.27
2198,158257.58
2199,180773.83
2200,137076.42
2201,124868.41
2202,161805.61
2203,144977.2
2204,162238.39
2205,122990.914
2206,153060.11
2207,160297.86
2208,218898.73
2209,188000.58
2210,100397.74
2211,114447.555
2212,110498.52
2213,99398.56
2214,154629.55
2215,101484.375
2216,160453.3
2217,66368.195
2218,112618.49
2219,78245.17
2220,90016.59
2221,333916.66
2222,278646.47
2223,228891.33
2224,217444.05
2225,134173.92
2226,211776.39
2227,206012.14
2228,268690.44
2229,251142.97
2230,155775.86
2231,206315.78
2232,190493.64
2233,185298.42
2234,239282.19
2235,251741.0
2236,304821.8
2237,426385.22
2238,207608.33
2239,110508.664
2240,164765.23
2241,164973.1
2242,135380.31
2243,126677.51
2244,99604.57
2245,127125.664
2246,124350.55
2247,107291.65
2248,125298.43
2249,123736.98
2250,127768.62
2251,205385.23
2252,167581.34
2253,147463.12
2254,169471.3
2255,191914.31
2256,176827.45
2257,209091.73
2258,149255.86
2259,171488.16
2260,156920.25
2261,159422.84
2262,215972.05
2263,351043.75
2264,215197.45
2265,164803.8
2266,258609.14
2267,412672.2
2268,363888.78
2269,141362.83
2270,180568.33
2271,220989.42
2272,202198.2
2273,161571.2
2274,186122.73
2275,171085.27
2276,178898.73
2277,165795.1
2278,146761.92
2279,132257.31
2280,119934.51
2281,180879.58
2282,193769.12
2283,100933.38
2284,119244.54
2285,150122.98
2286,121488.445
2287,336429.5
2288,254693.3
2289,451121.62
2290,475132.1
2291,315900.94
2292,452540.75
2293,535222.9
2294,403353.75
2295,543148.1
2296,288569.44
2297,304399.5
2298,337527.3
2299,425511.62
2300,370488.06
2301,268767.56
2302,269545.2
2303,216305.52
2304,233223.86
2305,216629.52
2306,206550.7
2307,230740.42
2308,210850.19
2309,269658.62
2310,190951.3
2311,209228.95
2312,177070.66
2313,179329.92
2314,178945.17
2315,179211.78
2316,195296.23
2317,194596.17
2318,190542.11
2319,183992.7
2320,174903.98
2321,229886.27
2322,165047.48
2323,163431.7
2324,164033.66
2325,216666.92
2326,161984.42
2327,203923.84
2328,221026.56
2329,187548.92
2330,185757.06
2331,402860.75
2332,354445.94
2333,320146.88
2334,272441.6
2335,274607.53
2336,357555.75
2337,209691.08
2338,295602.2
2339,211036.61
2340,450258.03
2341,230045.77
2342,221774.23
2343,236131.47
2344,221043.42
2345,220903.97
2346,206929.27
2347,206650.39
2348,226709.81
2349,181885.95
2350,301603.5
2351,260563.9
2352,263704.3
2353,310805.5
2354,132611.86
2355,138140.1
2356,155211.73
2357,199768.05
2358,204102.44
2359,154505.64
2360,105356.43
2361,142635.36
2362,340936.3
2363,148301.75
2364,165012.11
2365,237239.17
2366,174192.98
2367,212304.42
2368,207259.92
2369,223321.14
2370,159343.17
2371,173895.16
2372,186371.73
2373,241677.14
2374,323349.53
2375,263746.03
2376,342229.88
2377,374832.44
2378,147192.14
2379,198967.9
2380,155582.77
2381,194917.8
2382,190619.27
2383,208071.8
2384,234136.7
2385,154476.67
2386,134880.2
2387,136701.05
2388,103891.6
2389,130555.13
2390,142753.66
2391,154826.45
2392,98219.88
2393,159793.45
2394,138439.08
2395,224804.2
2396,152390.81
2397,208597.89
2398,126902.125
2399,83649.23
2400,20702.883
2401,107140.14
2402,154099.17
2403,141771.98
2404,163602.67
2405,164510.27
2406,142824.92
2407,137477.55
2408,148172.4
2409,123481.21
2410,157910.38
2411,119823.01
2412,163115.17
2413,128712.05
2414,134383.61
2415,142089.5
2416,117301.164
2417,125000.65
2418,117986.36
2419,144171.39
2420,127938.12
2421,151383.88
2422,82819.77
2423,128780.69
2424,154847.92
2425,297143.72
2426,135834.98
2427,145782.5
2428,190079.23
2429,111964.164
2430,132951.55
2431,133317.03
2432,142603.88
2433,136964.83
2434,142347.64
2435,143658.2
2436,97415.16
2437,108003.76
2438,129038.91
2439,106580.51
2440,98402.85
2441,111417.33
2442,90225.55
2443,134165.89
2444,122933.98
2445,96141.04
2446,146139.36
2447,182053.03
2448,125038.695
2449,117276.01
2450,143853.5
2451,140499.33
2452,206389.84
2453,93716.914
2454,130684.66
2455,128173.13
2456,125798.83
2457,113648.086
2458,148301.3
2459,104573.81
2460,128533.15
2461,117840.35
2462,134125.98
2463,121709.25
2464,181349.56
2465,125572.38
2466,112029.766
2467,147777.9
2468,86498.99
2469,93809.35
2470,188328.73
2471,203968.88
2472,175237.31
2473,122734.89
2474,117027.06
2475,196690.98
2476,123217.414
2477,125755.76
2478,157652.42
2479,117538.46
2480,127860.555
2481,155698.14
2482,134324.55
2483,112492.62
2484,134964.28
2485,127431.55
2486,153932.05
2487,194297.58
2488,159626.42
2489,167372.0
2490,160490.8
2491,101490.9
2492,217566.05
2493,144038.12
2494,137906.56
2495,104197.11
2496,267156.75
2497,159649.39
2498,115213.76
2499,88241.67
2500,141758.55
2501,149890.02
2502,137771.77
2503,114084.16
2504,176801.95
2505,209709.72
2506,239057.02
2507,274063.5
2508,244014.86
2509,230203.08
2510,203509.83
2511,177167.5
2512,208013.05
2513,206711.7
2514,208139.27
2515,139946.8
2516,179371.34
2517,143103.67
2518,153521.34
2519,223030.42
2520,204146.42
2521,192090.77
2522,220562.02
2523,129110.664
2524,141651.92
2525,138399.31
2526,133288.83
2527,105129.32
2528,128766.85
2529,138857.98
2530,129545.99
2531,270685.2
2532,221978.52
2533,201960.61
2534,191159.06
2535,320926.75
2536,225820.45
2537,203840.45
2538,180250.45
2539,195596.45
2540,185821.55
2541,174747.86
2542,174003.05
2543,143143.36
2544,132796.9
2545,124782.39
2546,141165.06
2547,136679.36
2548,155455.98
2549,171291.38
2550,52758.695
2551,149453.94
2552,134357.48
2553,86938.66
2554,96969.945
2555,98226.91
2556,102337.125
2557,122828.24
2558,84380.99
2559,127494.336
2560,125648.9
2561,118349.945
2562,126594.07
2563,123799.49
2564,168130.08
2565,144561.67
2566,140365.67
2567,136083.11
2568,215776.81
2569,178724.3
2570,107883.07
2571,197381.52
2572,149701.0
2573,193022.23
2574,253260.2
2575,127592.68
2576,131734.23
2577,155280.08
2578,77693.57
2579,62224.69
2580,127870.36
2581,113429.62
2582,144889.92
2583,233880.14
2584,175179.39
2585,204663.98
2586,244248.48
2587,183341.48
2588,145449.95
2589,151195.69
2590,245521.8
2591,242454.84
2592,218169.19
2593,234013.11
2594,156002.23
2595,198149.3
2596,326430.4
2597,210045.8
2598,278116.94
2599,348639.12
2600,180535.25
2601,160056.8
2602,105485.48
2603,94668.234
2604,107886.73
2605,87204.945
2606,157907.83
2607,181518.56
2608,249790.48
2609,176946.61
2610,110413.87
2611,179388.39
2612,150171.3
2613,133694.88
2614,124159.16
2615,162261.66
2616,152184.55
2617,259536.48
2618,219765.73
2619,226634.39
2620,179810.05
2621,177627.55
2622,184719.9
2623,242226.98
2624,341034.25
2625,297931.16
2626,161663.67
2627,141090.58
2628,423683.3
2629,493303.75
2630,308604.12
2631,435201.94
2632,397009.56
2633,278085.28
2634,410574.53
2635,155116.45
2636,182627.52
2637,168310.39
2638,283678.94
2639,167404.77
2640,150470.5
2641,105221.24
2642,225239.17
2643,109540.79
2644,136500.58
2645,105450.93
2646,88410.01
2647,106077.125
2648,140130.4
2649,150606.89
2650,140159.92
2651,134741.67
2652,409097.7
2653,236702.61
2654,254740.86
2655,443734.9
2656,287754.7
2657,312187.75
2658,275025.03
2659,282559.28
2660,326144.0
2661,370083.3
2662,371933.8
2663,279806.25
2664,249309.56
2665,331050.56
2666,266525.06
2667,173062.03
2668,178892.95
2669,178969.47
2670,285665.6
2671,180281.97
2672,211837.58
2673,214433.05
2674,210188.17
2675,158654.28
2676,190646.05
2677,205510.92
2678,238519.02
2679,275665.12
2680,258891.42
2681,404708.47
2682,280059.94
2683,436617.72
2684,269732.56
2685,302893.94
2686,233245.56
2687,342247.3
2688,210025.02
2689,198793.05
2690,480959.62
2691,199367.4
2692,135370.7
2693,211203.72
2694,128107.75
2695,194492.27
2696,190728.72
2697,207476.08
2698,213141.39
2699,189481.2
2700,154008.3
2701,171871.97
2702,132533.56
2703,124058.375
2704,145151.02
2705,126076.49
2706,125053.38
2707,136734.89
2708,132214.77
2709,108694.086
2710,131152.83
2711,398917.3
2712,395304.75
2713,170818.52
2714,146674.66
2715,180477.42
2716,156195.3
2717,174826.33
2718,214261.89
2719,158949.75
2720,165859.12
2721,137888.38
2722,165415.08
2723,145629.61
2724,136313.36
2725,138697.27
2726,153198.78
2727,170850.98
2728,178628.7
2729,135808.58
2730,147344.33
2731,135808.52
2732,117324.62
2733,162905.53
2734,192378.2
2735,136967.52
2736,144820.14
2737,118041.85
2738,147774.0
2739,152156.58
2740,135504.61
2741,156258.23
2742,176606.86
2743,168716.05
2744,162290.77
2745,140700.75
2746,145954.31
2747,150089.97
2748,136820.42
2749,146526.02
2750,113098.7
2751,136705.95
2752,164790.0
2753,137174.42
2754,307516.8
2755,130599.91
2756,101326.79
2757,87853.664
2758,80494.14
2759,142067.52
2760,140752.92
2761,155280.9
2762,147911.0
2763,193819.73
2764,152504.92
2765,249493.95
2766,143537.81
2767,94792.6
2768,118231.195
2769,129326.06
2770,132052.62
2771,125697.664
2772,120192.38
2773,163352.86
2774,137142.27
2775,127720.95
2776,129925.18
2777,141421.75
2778,95649.68
2779,124538.24
2780,113085.22
2781,98074.23
2782,112649.12
2783,120863.664
2784,123974.93
2785,128109.695
2786,70751.9
2787,115898.11
2788,97559.76
2789,141352.06
2790,98849.555
2791,161196.83
2792,96792.02
2793,147852.75
2794,108754.1
2795,117991.055
2796,89486.73
2797,196183.7
2798,123827.83
2799,118415.41
2800,75978.6
2801,110008.09
2802,123675.18
2803,168704.28
2804,124473.336
2805,97640.68
2806,98720.21
2807,139712.73
2808,158247.02
2809,132787.5
2810,134127.72
2811,173183.36
2812,149812.11
2813,189434.73
2814,169575.12
2815,108687.46
2816,206829.64
2817,166863.86
2818,131925.52
2819,155930.45
2820,152406.03
2821,122528.586
2822,180084.42
2823,444402.94
2824,258714.48
2825,166006.88
2826,126018.2
2827,122779.65
2828,278953.25
2829,223348.06
2830,230559.27
2831,177482.64
2832,273461.38
2833,295605.03
2834,211759.95
2835,212857.95
2836,208691.61
2837,167660.23
2838,149343.72
2839,172842.3
2840,208959.27
2841,205036.73
2842,228407.69
2843,159346.42
2844,163709.38
2845,126169.95
2846,217456.9
2847,211417.36
2848,204249.16
2849,203504.94
2850,283545.44
2851,209832.05
2852,235016.48
2853,241195.58
2854,143768.92
2855,203003.44
2856,202973.6
2857,192890.31
2858,203975.92
2859,140322.42
2860,127394.96
2861,143021.36
2862,195802.48
2863,126562.4
2864,270191.84
2865,143383.5
2866,133976.28
2867,99792.64
2868,89219.77
2869,120383.37
2870,156671.39
2871,83847.15
2872,49530.438
2873,99984.27
2874,132677.55
2875,127190.07
2876,153422.86
2877,137889.33
2878,132177.36
2879,138863.64
2880,121761.29
2881,165899.78
2882,156068.92
2883,141327.95
2884,168366.23
2885,172543.2
2886,255217.28
2887,106178.414
2888,129264.195
2889,61692.64
2890,81567.31
2891,139746.52
2892,64722.098
2893,88900.9
2894,72473.38
2895,269326.03
2896,271267.5
2897,185362.78
2898,165228.97
2899,206924.2
2900,146784.14
2901,209914.9
2902,208527.3
2903,346911.4
2904,382818.8
2905,142510.4
2906,201071.38
2907,109129.77
2908,140967.77
2909,158654.36
2910,79028.1
2911,104946.38
2912,147278.86
2913,99477.97
2914,79589.35
2915,84030.26
2916,96634.32
2917,183094.56
2918,118900.16
2919,237707.16
